is_practice,is_control,cost_matrix,payoff_matrix,weights,trial_num,nudge_index,trial_type,participant_id,selected_option,gross_earnings,net_earnings,uncovered_values,completion_tokens,prompt_tokens,total_tokens,reasoning_tokens,sum_reasoning_tokens,mean_reasoning_tokens,nudge,cot,source,fs,Unnamed: 0,type,original_item_cost,highlight_cost,click_values,original_cost_matrix,final_cost_matrix,highlight_weight,weights_deviation,click_cost,num_values_revealed,num_options,num_features,reaction_time,points_click_cost,points_action_utility,points_metalevel_reward,highlight_index,selected_option_highlight_value,trial_index,time_elapsed,nudge_highlighted_values_are_even,highlight_value,maximized_highlighted_option,highlight_num_clicks,highlight_weight_check,highlight_num_reveals,weights_sum,n_prizes,n_baskets,idiosyncracy,n_uncovered,highlight_reveals,is_first_index_nudged,optimal_option
False,False,,"[[6, 5, 6, 6, 3], [1, 4, 8, 5, 7], [3, 5, 5, 3, 8]]","[19, 9, 2]",5,0,traffic-light-mouselab,69,2,0.065,0.0603333333333333,"[0, 1, 2, 3, 4, 5, 7, 8]",,,,,,,highlight,False,real,0,2045.0,traffic-light-mouselab,3.0,1.0,"[0, 1, 2, 3, 4, 5, 5, 5, 7, 7, 7, 8, 8, 8]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 0, 0, 0, 0], [0, 3, 0, 0, 3], [3, 3, 3, 3, 3]]",19.0,18.0,0.0046666666666666,8.0,5.0,3.0,22026.0,14.0,196.0,182.0,0.0,6.0,9.0,435144.0,False,6,1.0,5.0,19.0,5.0,30.0,3,5,18.0,8,5,True,2
False,False,,"[[3, 4, 2, 4, 4], [7, 4, 6, 7, 5], [5, 5, 8, 6, 2]]","[19, 4, 7]",6,2,traffic-light-mouselab,69,3,0.049,0.0413333333333333,"[10, 11, 12, 13, 14, 2, 3, 1, 0, 6, 8]",,,,,,,highlight,False,real,0,2046.0,traffic-light-mouselab,3.0,1.0,"[10, 11, 12, 13, 14, 2, 2, 2, 3, 3, 3, 1, 1, 1, 0, 0, 0, 6, 6, 6, 8, 8, 8]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[0, 0, 0, 0, 3], [3, 0, 3, 0, 3], [0, 0, 0, 0, 0]]",7.0,18.0,0.0076666666666666,11.0,5.0,3.0,23830.0,23.0,146.0,123.0,2.0,6.0,10.0,460987.0,False,6,0.0,5.0,7.0,5.0,30.0,3,5,18.0,11,5,True,3
False,True,,"[[9, 6, 9, 3, 6], [2, 8, 6, 8, 8], [8, 6, 3, 4, 6]]","[14, 2, 14]",7,2,traffic-light-mouselab,69,0,0.081,0.08,[0],,,,,,,highlight,False,real,0,2047.0,traffic-light-mouselab,3.0,1.0,"[0, 0, 0]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]",14.0,16.0,0.001,1.0,5.0,3.0,5449.0,3.0,242.0,239.0,2.0,8.0,11.0,469129.0,False,8,1.0,0.0,14.0,0.0,30.0,3,5,16.0,1,0,False,0
False,True,,"[[5, 7, 4, 5, 5], [4, 8, 5, 5, 7], [5, 5, 4, 7, 4]]","[26, 1, 3]",8,0,traffic-light-mouselab,69,1,0.068,0.063,"[0, 1, 2, 3, 4]",,,,,,,highlight,False,real,0,2048.0,traffic-light-mouselab,3.0,1.0,"[0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]",26.0,32.0,0.005,5.0,5.0,3.0,10742.0,15.0,205.0,190.0,0.0,7.0,12.0,482469.0,False,7,1.0,15.0,26.0,5.0,30.0,3,5,32.0,5,5,True,1
False,False,,"[[5, 4, 7, 4, 0], [8, 10, 7, 5, 6], [4, 5, 6, 4, 4]]","[2, 27, 1]",9,1,traffic-light-mouselab,69,1,0.094,0.0923333333333333,"[5, 6, 7, 8, 9]",,,,,,,highlight,False,real,0,2049.0,traffic-light-mouselab,3.0,1.0,"[5, 6, 7, 8, 9]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]",27.0,34.0,0.0016666666666666,5.0,5.0,3.0,6186.0,5.0,283.0,278.0,1.0,10.0,13.0,491079.0,False,10,1.0,5.0,27.0,5.0,30.0,3,5,34.0,5,5,True,1
False,False,,"[[7, 4, 5, 6, 3], [4, 5, 6, 5, 7], [6, 6, 6, 4, 6]]","[6, 21, 3]",10,1,traffic-light-mouselab,69,4,0.061,0.0593333333333333,"[5, 6, 7, 8, 9]",,,,,,,highlight,False,real,0,2050.0,traffic-light-mouselab,3.0,1.0,"[5, 6, 7, 8, 9]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]",21.0,22.0,0.0016666666666666,5.0,5.0,3.0,5837.0,5.0,183.0,178.0,1.0,7.0,14.0,498899.0,False,7,1.0,5.0,21.0,5.0,30.0,3,5,22.0,5,5,True,4
False,False,,"[[4, 6, 8, 2, 5], [6, 9, 5, 8, 6], [8, 6, 4, 1, 5]]","[22, 3, 5]",11,1,traffic-light-mouselab,69,1,0.063,0.0603333333333333,"[5, 6, 7, 8, 9, 1]",,,,,,,highlight,False,real,0,2051.0,traffic-light-mouselab,3.0,1.0,"[5, 6, 7, 8, 9, 1, 1, 1]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[3, 0, 3, 3, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]",3.0,24.0,0.0026666666666666,6.0,5.0,3.0,9573.0,8.0,189.0,181.0,1.0,9.0,15.0,510225.0,False,9,1.0,5.0,3.0,5.0,30.0,3,5,24.0,6,5,True,2
False,True,,"[[5, 6, 4, 4, 6], [7, 4, 6, 8, 1], [5, 6, 5, 2, 2]]","[2, 18, 10]",12,1,traffic-light-mouselab,69,3,0.057,0.052,"[5, 6, 7, 8, 9]",,,,,,,highlight,False,real,0,2052.0,traffic-light-mouselab,3.0,1.0,"[5, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 8, 9, 9, 9]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]",18.0,16.0,0.005,5.0,5.0,3.0,9530.0,15.0,172.0,157.0,1.0,8.0,16.0,521783.0,False,8,1.0,15.0,18.0,5.0,30.0,3,5,16.0,5,5,True,0
False,True,,"[[4, 6, 6, 4, 4], [4, 6, 3, 4, 4], [6, 4, 3, 5, 5]]","[20, 1, 9]",13,0,traffic-light-mouselab,69,1,0.054,0.047,"[0, 1, 2, 3, 4, 11, 12]",,,,,,,highlight,False,real,0,2053.0,traffic-light-mouselab,3.0,1.0,"[0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4, 4, 11, 11, 11, 12, 12, 12]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [3, 0, 0, 3, 3]]",20.0,20.0,0.007,7.0,5.0,3.0,12293.0,21.0,162.0,141.0,0.0,6.0,17.0,536090.0,False,6,1.0,16.0,20.0,5.0,30.0,3,5,20.0,7,5,True,1
False,True,,"[[6, 3, 4, 5, 5], [7, 4, 4, 7, 4], [6, 6, 5, 6, 5]]","[24, 5, 1]",14,0,traffic-light-mouselab,69,0,0.062,0.057,"[0, 1, 2, 3, 4]",,,,,,,highlight,False,real,0,2054.0,traffic-light-mouselab,3.0,1.0,"[0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]",24.0,28.0,0.005,5.0,5.0,3.0,10113.0,15.0,185.0,170.0,0.0,6.0,18.0,548447.0,False,6,1.0,15.0,24.0,5.0,30.0,3,5,28.0,5,5,True,0
False,True,,"[[6, 8, 6, 7, 4], [4, 7, 6, 6, 6], [5, 7, 6, 6, 3]]","[4, 4, 22]",15,2,traffic-light-mouselab,69,1,0.071,0.066,"[10, 11, 12, 13, 14]",,,,,,,highlight,False,real,0,2055.0,traffic-light-mouselab,3.0,1.0,"[10, 10, 10, 11, 11, 11, 12, 12, 12, 13, 13, 13, 14, 14, 14]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]",22.0,24.0,0.005,5.0,5.0,3.0,10089.0,15.0,214.0,199.0,2.0,7.0,19.0,560235.0,False,7,1.0,15.0,22.0,5.0,30.0,3,5,24.0,5,5,True,1
False,True,,"[[1, 4, 4, 5, 4], [7, 8, 6, 5, 4], [6, 3, 7, 6, 5]]","[10, 16, 4]",16,1,traffic-light-mouselab,69,0,0.049,0.048,[5],,,,,,,highlight,False,real,0,2056.0,traffic-light-mouselab,3.0,1.0,"[5, 5, 5]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [0, 3, 3, 3, 3], [3, 3, 3, 3, 3]]",16.0,12.0,0.001,1.0,5.0,3.0,5179.0,3.0,146.0,143.0,1.0,7.0,20.0,567325.0,False,7,0.0,3.0,16.0,1.0,30.0,3,5,12.0,1,1,True,1
False,True,,"[[6, 2, 6, 7, 5], [4, 6, 5, 8, 6], [4, 4, 6, 6, 7]]","[22, 6, 2]",17,2,traffic-light-mouselab,69,3,0.071,0.067,"[0, 1, 2, 3]",,,,,,,highlight,False,real,0,2057.0,traffic-light-mouselab,3.0,1.0,"[0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 0, 0, 0, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]",2.0,24.0,0.004,4.0,5.0,3.0,12299.0,12.0,214.0,202.0,2.0,6.0,21.0,581304.0,False,6,0.0,0.0,2.0,0.0,30.0,3,5,24.0,4,0,False,3
False,True,,"[[6, 6, 10, 5, 6], [5, 4, 3, 8, 5], [6, 5, 4, 6, 4]]","[28, 1, 1]",18,0,traffic-light-mouselab,69,2,0.096,0.095,[2],,,,,,,highlight,False,real,0,2058.0,traffic-light-mouselab,3.0,1.0,"[2, 2, 2]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 0, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]",28.0,36.0,0.001,1.0,5.0,3.0,4689.0,3.0,287.0,284.0,0.0,10.0,22.0,588077.0,False,10,1.0,3.0,28.0,1.0,30.0,3,5,36.0,1,1,True,2
False,False,,"[[5, 7, 5, 6, 5], [6, 6, 7, 5, 5], [4, 4, 2, 3, 4]]","[2, 25, 3]",19,1,traffic-light-mouselab,69,2,0.064,0.0623333333333333,"[5, 6, 7, 8, 9]",,,,,,,highlight,False,real,0,2059.0,traffic-light-mouselab,3.0,1.0,"[5, 5, 5, 6, 7, 8, 9]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]",25.0,30.0,0.0016666666666666,5.0,5.0,3.0,7545.0,5.0,191.0,186.0,1.0,7.0,23.0,597601.0,False,7,1.0,7.0,25.0,5.0,30.0,3,5,30.0,5,5,True,2
False,False,,"[[5, 9, 5, 5, 4], [6, 9, 5, 5, 1], [5, 4, 6, 6, 5]]","[7, 8, 15]",20,2,traffic-light-mouselab,69,2,0.055,0.0533333333333333,"[10, 11, 12, 13, 14]",,,,,,,highlight,False,real,0,2060.0,traffic-light-mouselab,3.0,1.0,"[10, 11, 12, 13, 14]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]",15.0,10.0,0.0016666666666666,5.0,5.0,3.0,9484.0,5.0,165.0,160.0,2.0,6.0,24.0,608957.0,False,6,1.0,5.0,15.0,5.0,30.0,3,5,10.0,5,5,True,1
False,False,,"[[5, 2, 9, 2, 4], [5, 3, 4, 6, 4], [5, 6, 4, 7, 3]]","[4, 17, 9]",21,2,traffic-light-mouselab,69,3,0.058,0.0563333333333333,"[10, 11, 12, 13, 14]",,,,,,,highlight,False,real,0,2061.0,traffic-light-mouselab,3.0,1.0,"[10, 11, 12, 13, 14]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]",9.0,14.0,0.0016666666666666,5.0,5.0,3.0,7277.0,5.0,173.0,168.0,2.0,7.0,25.0,618136.0,False,7,1.0,5.0,9.0,5.0,30.0,3,5,14.0,5,5,True,3
False,False,,"[[5, 6, 5, 7, 2], [5, 6, 7, 5, 5], [4, 1, 6, 6, 3]]","[9, 11, 10]",22,1,traffic-light-mouselab,69,2,0.061,0.0593333333333333,"[5, 6, 7, 8, 9]",,,,,,,highlight,False,real,0,2062.0,traffic-light-mouselab,3.0,1.0,"[5, 6, 7, 8, 9]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]",11.0,2.0,0.0016666666666666,5.0,5.0,3.0,6514.0,5.0,182.0,177.0,1.0,7.0,26.0,626038.0,False,7,1.0,5.0,11.0,5.0,30.0,3,5,2.0,5,5,True,2
False,True,,"[[6, 6, 6, 3, 6], [7, 6, 4, 6, 3], [4, 5, 7, 3, 7]]","[4, 14, 12]",23,0,traffic-light-mouselab,69,0,0.057,0.054,"[5, 6, 7]",,,,,,,highlight,False,real,0,2063.0,traffic-light-mouselab,3.0,1.0,"[5, 5, 5, 6, 6, 6, 7, 7, 7]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [0, 0, 0, 3, 3], [3, 3, 3, 3, 3]]",4.0,12.0,0.003,3.0,5.0,3.0,9817.0,9.0,170.0,161.0,0.0,6.0,27.0,638108.0,False,6,1.0,0.0,4.0,0.0,30.0,3,5,12.0,3,0,False,0
False,True,,"[[4, 6, 0, 5, 8], [8, 6, 6, 6, 6], [6, 3, 8, 7, 6]]","[20, 6, 4]",24,1,traffic-light-mouselab,69,4,0.073,0.068,"[0, 1, 2, 3, 4]",,,,,,,highlight,False,real,0,2064.0,traffic-light-mouselab,3.0,1.0,"[0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]",6.0,20.0,0.005,5.0,5.0,3.0,14786.0,15.0,220.0,205.0,1.0,6.0,28.0,654619.0,False,6,0.0,0.0,6.0,0.0,30.0,3,5,20.0,5,0,False,4
False,False,,"[[8, 7, 7, 5, 7], [3, 5, 5, 8, 4], [6, 3, 4, 6, 4]]","[26, 1, 3]",25,1,traffic-light-mouselab,69,3,0.052,0.0503333333333333,"[5, 6, 7, 8, 9]",,,,,,,highlight,False,real,0,2065.0,traffic-light-mouselab,3.0,1.0,"[5, 6, 7, 8, 9]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]",1.0,32.0,0.0016666666666666,5.0,5.0,3.0,6086.0,5.0,156.0,151.0,1.0,8.0,29.0,662069.0,False,8,1.0,5.0,1.0,5.0,30.0,3,5,32.0,5,5,True,0
False,False,,"[[6, 6, 7, 4, 6], [3, 4, 7, 3, 6], [3, 5, 8, 8, 4]]","[12, 13, 5]",26,1,traffic-light-mouselab,69,2,0.072,0.0703333333333333,"[5, 6, 7, 8, 9]",,,,,,,highlight,False,real,0,2066.0,traffic-light-mouselab,3.0,1.0,"[5, 6, 7, 8, 9]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]",13.0,10.0,0.0016666666666666,5.0,5.0,3.0,5842.0,5.0,215.0,210.0,1.0,7.0,30.0,670400.0,False,7,1.0,5.0,13.0,5.0,30.0,3,5,10.0,5,5,True,2
False,True,,"[[4, 4, 6, 6, 7], [4, 5, 1, 6, 2], [4, 3, 3, 5, 6]]","[18, 10, 2]",27,1,traffic-light-mouselab,69,4,0.053,0.048,"[0, 1, 2, 3, 4]",,,,,,,highlight,False,real,0,2067.0,traffic-light-mouselab,3.0,1.0,"[0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]",10.0,16.0,0.005,5.0,5.0,3.0,9844.0,15.0,158.0,143.0,1.0,2.0,31.0,681524.0,False,2,0.0,0.0,10.0,0.0,30.0,3,5,16.0,5,0,False,3
False,True,,"[[4, 5, 6, 5, 6], [5, 7, 6, 5, 6], [7, 8, 5, 3, 5]]","[9, 9, 12]",28,2,traffic-light-mouselab,69,0,0.055,0.054,[10],,,,,,,highlight,False,real,0,2068.0,traffic-light-mouselab,3.0,1.0,"[10, 10, 10]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 3, 3, 3, 3]]",12.0,4.0,0.001,1.0,5.0,3.0,5058.0,3.0,165.0,162.0,2.0,7.0,32.0,688097.0,False,7,0.0,3.0,12.0,1.0,30.0,3,5,4.0,1,1,True,1
False,False,,"[[6, 9, 6, 5, 4], [5, 7, 4, 7, 6], [7, 6, 4, 6, 2]]","[2, 5, 23]",29,2,traffic-light-mouselab,69,0,0.066,0.0653333333333333,"[10, 11]",,,,,,,highlight,False,real,0,2069.0,traffic-light-mouselab,3.0,1.0,"[10, 11]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 1, 1, 1]]",23.0,26.0,0.0006666666666666,2.0,5.0,3.0,4747.0,2.0,198.0,196.0,2.0,7.0,33.0,694411.0,False,7,1.0,2.0,23.0,2.0,30.0,3,5,26.0,2,2,True,0
False,True,,"[[6, 5, 6, 6, 7], [4, 7, 3, 4, 4], [5, 5, 4, 4, 5]]","[8, 15, 7]",30,0,traffic-light-mouselab,69,1,0.06,0.058,"[5, 6]",,,,,,,highlight,False,real,0,2070.0,traffic-light-mouselab,3.0,1.0,"[5, 5, 5, 6, 6, 6]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [0, 0, 3, 3, 3], [3, 3, 3, 3, 3]]",8.0,10.0,0.002,2.0,5.0,3.0,6802.0,6.0,180.0,174.0,0.0,5.0,34.0,702605.0,False,5,0.0,0.0,8.0,0.0,30.0,3,5,10.0,2,0,False,1
True,False,,"[[3, 3, 3, 5, 7], [7, 6, 5, 3, 2], [4, 7, 6, 5, 6]]","[23, 2, 5]",1,0,traffic-light-mouselab,74,4,0.065,0.0633333333333333,"[0, 1, 2, 3, 4]",,,,,,,highlight,False,real,0,2191.0,traffic-light-mouselab,3.0,1.0,"[0, 1, 2, 3, 4]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]",23.0,26.0,0.0016666666666666,5.0,5.0,3.0,12912.0,5.0,195.0,190.0,0.0,7.0,4.0,166029.0,True,7,1.0,5.0,23.0,5.0,30.0,3,5,26.0,5,5,True,4
True,True,,"[[3, 6, 7, 6, 3], [7, 5, 6, 3, 6], [1, 3, 4, 9, 5]]","[15, 8, 7]",2,1,traffic-light-mouselab,74,2,0.06,0.056,"[0, 1, 2, 3]",,,,,,,highlight,False,real,0,2192.0,traffic-light-mouselab,3.0,1.0,"[0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 0, 0, 0, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]",8.0,10.0,0.004,4.0,5.0,3.0,19893.0,12.0,181.0,169.0,1.0,6.0,5.0,187893.0,True,6,0.0,0.0,8.0,0.0,30.0,3,5,10.0,4,0,False,2
False,True,,"[[6, 4, 5, 6, 5], [7, 7, 2, 3, 6], [6, 3, 2, 4, 4]]","[7, 21, 2]",3,0,traffic-light-mouselab,74,0,0.067,0.064,"[5, 7, 9]",,,,,,,highlight,False,real,0,2193.0,traffic-light-mouselab,3.0,1.0,"[5, 5, 5, 7, 7, 7, 9, 9, 9]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [0, 3, 0, 3, 0], [3, 3, 3, 3, 3]]",7.0,22.0,0.003,3.0,5.0,3.0,7424.0,9.0,201.0,192.0,0.0,6.0,7.0,198509.0,True,6,1.0,0.0,7.0,0.0,30.0,3,5,22.0,3,0,False,0
False,True,,"[[8, 4, 3, 4, 5], [7, 4, 6, 6, 5], [6, 3, 6, 4, 5]]","[1, 2, 27]",4,2,traffic-light-mouselab,74,2,0.059,0.054,"[10, 11, 12, 13, 14]",,,,,,,highlight,False,real,0,2194.0,traffic-light-mouselab,3.0,1.0,"[10, 10, 10, 11, 11, 11, 12, 12, 12, 13, 13, 13, 14, 14, 14]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]",27.0,34.0,0.005,5.0,5.0,3.0,10207.0,15.0,177.0,162.0,2.0,6.0,8.0,209976.0,True,6,1.0,15.0,27.0,5.0,30.0,3,5,34.0,5,5,True,0
False,False,,"[[6, 4, 5, 5, 4], [4, 4, 6, 8, 5], [8, 8, 3, 5, 6]]","[6, 2, 22]",5,2,traffic-light-mouselab,74,0,0.073,0.0713333333333333,"[10, 11, 12, 13, 14]",,,,,,,highlight,False,real,0,2195.0,traffic-light-mouselab,3.0,1.0,"[10, 11, 12, 13, 14]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]",22.0,24.0,0.0016666666666666,5.0,5.0,3.0,7077.0,5.0,220.0,215.0,2.0,8.0,9.0,218615.0,True,8,1.0,5.0,22.0,5.0,30.0,3,5,24.0,5,5,True,0
False,True,,"[[3, 5, 5, 2, 4], [7, 5, 2, 4, 7], [4, 6, 4, 5, 5]]","[3, 22, 5]",6,2,traffic-light-mouselab,74,0,0.061,0.06,[5],,,,,,,highlight,False,real,0,2196.0,traffic-light-mouselab,3.0,1.0,"[5, 5, 5]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [0, 3, 3, 3, 3], [3, 3, 3, 3, 3]]",5.0,24.0,0.001,1.0,5.0,3.0,6586.0,3.0,183.0,180.0,2.0,4.0,10.0,226173.0,True,4,0.0,0.0,5.0,0.0,30.0,3,5,24.0,1,0,False,4
False,True,,"[[5, 7, 3, 4, 4], [2, 6, 5, 8, 4], [7, 8, 2, 8, 7]]","[5, 2, 23]",7,2,traffic-light-mouselab,74,0,0.063,0.062,[10],,,,,,,highlight,False,real,0,2197.0,traffic-light-mouselab,3.0,1.0,"[10, 10, 10]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 3, 3, 3, 3]]",23.0,26.0,0.001,1.0,5.0,3.0,3410.0,3.0,190.0,187.0,2.0,7.0,11.0,230236.0,True,7,0.0,3.0,23.0,1.0,30.0,3,5,26.0,1,1,True,1
False,True,,"[[5, 6, 4, 2, 5], [4, 4, 5, 4, 4], [1, 6, 5, 3, 5]]","[25, 1, 4]",8,0,traffic-light-mouselab,74,1,0.059,0.054,"[0, 2, 4, 3, 1]",,,,,,,highlight,False,real,0,2198.0,traffic-light-mouselab,3.0,1.0,"[0, 0, 0, 2, 2, 2, 4, 4, 4, 3, 3, 3, 1, 1, 1]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]",25.0,30.0,0.005,5.0,5.0,3.0,6679.0,15.0,178.0,163.0,0.0,6.0,12.0,237610.0,True,6,1.0,15.0,25.0,5.0,30.0,3,5,30.0,5,5,True,1
False,True,,"[[5, 8, 5, 5, 4], [4, 4, 6, 5, 8], [4, 4, 4, 3, 5]]","[9, 3, 18]",9,0,traffic-light-mouselab,74,4,0.05,0.045,"[10, 11, 12, 13, 14]",,,,,,,highlight,False,real,0,2199.0,traffic-light-mouselab,3.0,1.0,"[10, 10, 10, 11, 11, 11, 12, 12, 12, 13, 13, 13, 14, 14, 14]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]",9.0,16.0,0.005,5.0,5.0,3.0,7159.0,15.0,150.0,135.0,0.0,4.0,13.0,245804.0,True,4,0.0,0.0,9.0,0.0,30.0,3,5,16.0,5,0,False,1
False,False,,"[[5, 2, 5, 4, 6], [5, 7, 2, 5, 3], [4, 7, 3, 5, 7]]","[6, 17, 7]",10,0,traffic-light-mouselab,74,4,0.045,0.0433333333333333,"[0, 1, 2, 3, 4]",,,,,,,highlight,False,real,0,2200.0,traffic-light-mouselab,3.0,1.0,"[0, 1, 2, 3, 4]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]",6.0,14.0,0.0016666666666666,5.0,5.0,3.0,9201.0,5.0,136.0,131.0,0.0,6.0,14.0,255976.0,True,6,1.0,5.0,6.0,5.0,30.0,3,5,14.0,5,5,True,1
